,Date,BTC_Price,Action,BTC_Held,USD_Balance
7439,2021-10-30 01:00:00+00:00,61833.34,HOLD,0.0,10496.18051003076
7440,2021-01-15 23:30:00+00:00,36742.22,HOLD,0.0,10496.18051003076
7441,2023-01-25 21:00:00+00:00,22989.14,HOLD,0.0,10496.18051003076
7442,2020-04-22 23:30:00+00:00,7120.06,HOLD,0.0,10496.18051003076
7443,2022-08-13 17:30:00+00:00,24572.21,HOLD,0.0,10496.18051003076
7444,2021-10-18 18:30:00+00:00,61850.01,HOLD,0.0,10496.18051003076
7445,2021-03-23 00:00:00+00:00,54585.53,HOLD,0.0,10496.18051003076
7446,2020-11-01 16:30:00+00:00,13800.99,HOLD,0.0,10496.18051003076
7447,2022-09-29 16:00:00+00:00,19177.13,HOLD,0.0,10496.18051003076
7448,2020-07-01 22:30:00+00:00,9240.99,HOLD,0.0,10496.18051003076
7449,2022-12-01 21:00:00+00:00,16913.0,HOLD,0.0,10496.18051003076
7450,2023-01-10 08:00:00+00:00,17253.35,HOLD,0.0,10496.18051003076
7451,2020-07-21 08:00:00+00:00,9308.86,HOLD,0.0,10496.18051003076
7452,2023-01-04 23:30:00+00:00,16850.36,HOLD,0.0,10496.18051003076
7453,2021-12-04 18:00:00+00:00,48504.88,HOLD,0.0,10496.18051003076
7454,2021-01-04 19:00:00+00:00,31405.64,HOLD,0.0,10496.18051003076
7455,2023-08-23 15:30:00+00:00,26144.0,HOLD,0.0,10496.18051003076
7456,2022-05-27 18:00:00+00:00,28316.21,HOLD,0.0,10496.18051003076
7457,2022-08-25 21:00:00+00:00,21641.61,HOLD,0.0,10496.18051003076
7458,2023-03-29 16:30:00+00:00,28152.46,HOLD,0.0,10496.18051003076
7459,2022-12-25 16:30:00+00:00,16815.96,HOLD,0.0,10496.18051003076
7460,2023-07-26 04:00:00+00:00,29218.01,HOLD,0.0,10496.18051003076
7461,2022-06-13 05:00:00+00:00,25657.82,HOLD,0.0,10496.18051003076
7462,2020-01-24 19:30:00+00:00,8504.0,HOLD,0.0,10496.18051003076
7463,2023-06-05 18:00:00+00:00,25648.6,HOLD,0.0,10496.18051003076
7464,2022-09-13 02:00:00+00:00,22176.62,HOLD,0.0,10496.18051003076
7465,2022-07-18 07:00:00+00:00,22257.92,HOLD,0.0,10496.18051003076
7466,2020-10-31 12:30:00+00:00,13878.5,HOLD,0.0,10496.18051003076
7467,2022-02-14 06:30:00+00:00,42184.55,HOLD,0.0,10496.18051003076
7468,2021-10-24 19:30:00+00:00,60643.09,HOLD,0.0,10496.18051003076
7469,2021-01-31 23:00:00+00:00,33124.4,HOLD,0.0,10496.18051003076
7470,2020-11-28 07:00:00+00:00,17033.27,HOLD,0.0,10496.18051003076
7471,2020-08-30 06:00:00+00:00,11591.0,HOLD,0.0,10496.18051003076
7472,2021-02-02 06:30:00+00:00,34295.01,HOLD,0.0,10496.18051003076
7473,2021-12-23 08:00:00+00:00,48229.34,HOLD,0.0,10496.18051003076
7474,2020-03-08 02:00:00+00:00,8764.77,HOLD,0.0,10496.18051003076
7475,2022-05-05 13:30:00+00:00,38992.54,HOLD,0.0,10496.18051003076
7476,2023-07-13 01:00:00+00:00,30336.02,HOLD,0.0,10496.18051003076
7477,2020-08-04 22:00:00+00:00,11243.72,HOLD,0.0,10496.18051003076
7478,2022-02-07 07:30:00+00:00,42723.92,HOLD,0.0,10496.18051003076
7479,2022-12-17 08:00:00+00:00,16718.75,HOLD,0.0,10496.18051003076
7480,2020-03-27 22:30:00+00:00,6653.7,HOLD,0.0,10496.18051003076
7481,2021-09-13 09:30:00+00:00,44509.87,HOLD,0.0,10496.18051003076
7482,2020-08-30 03:00:00+00:00,11601.99,HOLD,0.0,10496.18051003076
7483,2022-10-10 15:30:00+00:00,19269.02,HOLD,0.0,10496.18051003076
7484,2021-07-09 20:00:00+00:00,33411.58,HOLD,0.0,10496.18051003076
7485,2021-03-21 14:30:00+00:00,57177.37,HOLD,0.0,10496.18051003076
7486,2021-04-28 19:00:00+00:00,54996.0,HOLD,0.0,10496.18051003076
7487,2021-12-26 11:30:00+00:00,49748.89,HOLD,0.0,10496.18051003076
7488,2023-03-06 09:00:00+00:00,22384.14,HOLD,0.0,10496.18051003076
7489,2020-11-19 02:00:00+00:00,18028.89,HOLD,0.0,10496.18051003076
7490,2021-02-27 23:30:00+00:00,46106.43,HOLD,0.0,10496.18051003076
7491,2023-06-13 08:00:00+00:00,26124.23,HOLD,0.0,10496.18051003076
7492,2020-05-15 14:00:00+00:00,9571.0,HOLD,0.0,10496.18051003076
7493,2023-04-06 00:00:00+00:00,28113.46,HOLD,0.0,10496.18051003076
7494,2022-09-05 07:00:00+00:00,19731.18,HOLD,0.0,10496.18051003076
7495,2022-01-30 15:30:00+00:00,37980.09,HOLD,0.0,10496.18051003076
7496,2022-01-28 14:30:00+00:00,36759.65,HOLD,0.0,10496.18051003076
7497,2022-01-26 21:00:00+00:00,36872.09,HOLD,0.0,10496.18051003076
7498,2023-09-18 18:30:00+00:00,26710.0,HOLD,0.0,10496.18051003076
7499,2023-09-23 17:30:00+00:00,26598.31,HOLD,0.0,10496.18051003076
7500,2022-04-11 21:30:00+00:00,39395.29,HOLD,0.0,10496.18051003076
7501,2023-04-09 14:30:00+00:00,27866.49,HOLD,0.0,10496.18051003076
7502,2022-10-24 18:30:00+00:00,19334.65,HOLD,0.0,10496.18051003076
7503,2021-09-21 01:00:00+00:00,42224.34,HOLD,0.0,10496.18051003076
7504,2023-04-06 04:00:00+00:00,28092.48,HOLD,0.0,10496.18051003076
7505,2022-01-31 01:30:00+00:00,36821.05,HOLD,0.0,10496.18051003076
7506,2020-05-12 16:00:00+00:00,8925.24,HOLD,0.0,10496.18051003076
7507,2020-07-12 21:30:00+00:00,9261.09,HOLD,0.0,10496.18051003076
7508,2020-05-20 10:00:00+00:00,9757.67,HOLD,0.0,10496.18051003076
7509,2020-10-31 19:30:00+00:00,13781.87,HOLD,0.0,10496.18051003076
7510,2020-10-13 08:30:00+00:00,11488.42,HOLD,0.0,10496.18051003076
7511,2022-04-22 10:00:00+00:00,40380.2,HOLD,0.0,10496.18051003076
7512,2020-04-03 07:30:00+00:00,6925.99,HOLD,0.0,10496.18051003076
7513,2021-04-25 14:30:00+00:00,50335.68,HOLD,0.0,10496.18051003076
7514,2023-07-27 07:30:00+00:00,29412.17,HOLD,0.0,10496.18051003076
7515,2022-08-29 16:30:00+00:00,20315.96,HOLD,0.0,10496.18051003076
7516,2020-01-12 17:00:00+00:00,8108.12,HOLD,0.0,10496.18051003076
7517,2023-04-04 14:00:00+00:00,28154.29,HOLD,0.0,10496.18051003076
7518,2022-07-14 15:00:00+00:00,20142.66,HOLD,0.0,10496.18051003076
7519,2020-04-10 13:00:00+00:00,6891.15,HOLD,0.0,10496.18051003076
7520,2021-09-23 19:30:00+00:00,44767.57,HOLD,0.0,10496.18051003076
7521,2022-04-14 10:00:00+00:00,41160.84,HOLD,0.0,10496.18051003076
7522,2023-02-11 21:30:00+00:00,21823.56,HOLD,0.0,10496.18051003076
7523,2021-08-13 14:00:00+00:00,46454.48,HOLD,0.0,10496.18051003076
7524,2022-07-17 22:00:00+00:00,20978.43,HOLD,0.0,10496.18051003076
7525,2023-04-02 15:30:00+00:00,28124.81,HOLD,0.0,10496.18051003076
7526,2022-04-18 16:30:00+00:00,39464.46,HOLD,0.0,10496.18051003076
7527,2021-01-25 07:30:00+00:00,33346.95,HOLD,0.0,10496.18051003076
7528,2021-08-03 14:00:00+00:00,38552.6,HOLD,0.0,10496.18051003076
7529,2023-06-14 12:00:00+00:00,26010.0,HOLD,0.0,10496.18051003076
7530,2020-10-17 02:00:00+00:00,11342.69,HOLD,0.0,10496.18051003076
7531,2022-01-14 15:00:00+00:00,43122.52,HOLD,0.0,10496.18051003076
7532,2021-06-17 05:30:00+00:00,38709.99,HOLD,0.0,10496.18051003076
7533,2020-03-19 14:00:00+00:00,5812.93,HOLD,0.0,10496.18051003076
7534,2020-03-27 23:00:00+00:00,6624.09,HOLD,0.0,10496.18051003076
7535,2023-06-04 12:30:00+00:00,27210.1,HOLD,0.0,10496.18051003076
7536,2023-09-14 20:00:00+00:00,26625.59,HOLD,0.0,10496.18051003076
7537,2021-09-26 16:30:00+00:00,43214.15,HOLD,0.0,10496.18051003076
7538,2023-01-02 02:30:00+00:00,16587.85,HOLD,0.0,10496.18051003076
7539,2023-02-18 03:00:00+00:00,24556.17,HOLD,0.0,10496.18051003076
7540,2020-11-23 20:00:00+00:00,18390.57,HOLD,0.0,10496.18051003076
7541,2020-08-08 02:30:00+00:00,11614.99,HOLD,0.0,10496.18051003076
7542,2022-08-06 13:00:00+00:00,23199.06,HOLD,0.0,10496.18051003076
7543,2022-12-28 04:00:00+00:00,16664.14,HOLD,0.0,10496.18051003076
7544,2020-12-10 03:30:00+00:00,18409.77,HOLD,0.0,10496.18051003076
7545,2021-05-25 00:30:00+00:00,39387.52,HOLD,0.0,10496.18051003076
7546,2022-01-12 22:00:00+00:00,43873.46,HOLD,0.0,10496.18051003076
7547,2020-02-13 01:00:00+00:00,10381.33,HOLD,0.0,10496.18051003076
7548,2021-12-23 10:30:00+00:00,48434.53,HOLD,0.0,10496.18051003076
7549,2022-06-22 01:30:00+00:00,20411.24,HOLD,0.0,10496.18051003076
7550,2020-11-10 07:00:00+00:00,15284.91,HOLD,0.0,10496.18051003076
7551,2020-07-18 02:00:00+00:00,9124.0,HOLD,0.0,10496.18051003076
7552,2020-07-18 09:30:00+00:00,9167.65,HOLD,0.0,10496.18051003076
7553,2021-01-28 12:30:00+00:00,31477.95,HOLD,0.0,10496.18051003076
7554,2022-09-11 13:00:00+00:00,21564.58,HOLD,0.0,10496.18051003076
7555,2023-07-21 06:30:00+00:00,29856.48,HOLD,0.0,10496.18051003076
7556,2022-06-11 19:00:00+00:00,28670.52,HOLD,0.0,10496.18051003076
7557,2022-09-11 03:00:00+00:00,21531.13,HOLD,0.0,10496.18051003076
7558,2021-12-11 13:00:00+00:00,48443.57,HOLD,0.0,10496.18051003076
7559,2022-06-08 18:00:00+00:00,30212.5,HOLD,0.0,10496.18051003076
7560,2020-08-30 10:30:00+00:00,11569.87,HOLD,0.0,10496.18051003076
7561,2022-11-28 22:00:00+00:00,16215.58,HOLD,0.0,10496.18051003076
7562,2022-04-08 16:00:00+00:00,43655.61,HOLD,0.0,10496.18051003076
7563,2022-10-13 02:30:00+00:00,19087.91,HOLD,0.0,10496.18051003076
7564,2021-04-29 13:00:00+00:00,53962.04,HOLD,0.0,10496.18051003076
7565,2022-09-18 19:00:00+00:00,19715.73,HOLD,0.0,10496.18051003076
7566,2020-09-20 09:00:00+00:00,10937.37,HOLD,0.0,10496.18051003076
7567,2022-10-14 14:00:00+00:00,19456.48,HOLD,0.0,10496.18051003076
7568,2020-11-02 23:30:00+00:00,13549.37,HOLD,0.0,10496.18051003076
7569,2020-05-10 01:30:00+00:00,8707.19,HOLD,0.0,10496.18051003076
7570,2022-03-17 03:00:00+00:00,41099.99,HOLD,0.0,10496.18051003076
7571,2023-09-11 18:30:00+00:00,25163.6,HOLD,0.0,10496.18051003076
7572,2023-04-11 07:00:00+00:00,30098.21,HOLD,0.0,10496.18051003076
7573,2023-02-25 23:00:00+00:00,23183.05,HOLD,0.0,10496.18051003076
7574,2022-06-16 16:30:00+00:00,21186.1,HOLD,0.0,10496.18051003076
7575,2021-11-22 12:30:00+00:00,57159.42,HOLD,0.0,10496.18051003076
7576,2020-11-09 01:00:00+00:00,15524.01,HOLD,0.0,10496.18051003076
7577,2022-09-08 12:30:00+00:00,19143.12,HOLD,0.0,10496.18051003076
7578,2020-08-27 08:30:00+00:00,11373.55,HOLD,0.0,10496.18051003076
7579,2020-03-24 10:00:00+00:00,6760.66,HOLD,0.0,10496.18051003076
7580,2022-12-06 14:00:00+00:00,16999.94,HOLD,0.0,10496.18051003076
7581,2023-02-06 21:00:00+00:00,22978.75,HOLD,0.0,10496.18051003076
7582,2022-10-20 23:30:00+00:00,19041.92,HOLD,0.0,10496.18051003076
7583,2023-06-22 07:30:00+00:00,30100.75,HOLD,0.0,10496.18051003076
7584,2020-02-12 00:00:00+00:00,10278.01,HOLD,0.0,10496.18051003076
7585,2023-03-11 05:00:00+00:00,20421.39,HOLD,0.0,10496.18051003076
7586,2022-04-24 12:30:00+00:00,39582.37,HOLD,0.0,10496.18051003076
7587,2020-05-02 15:30:00+00:00,8942.97,HOLD,0.0,10496.18051003076
7588,2023-01-01 23:00:00+00:00,16608.6,HOLD,0.0,10496.18051003076
7589,2020-12-01 18:30:00+00:00,18738.82,HOLD,0.0,10496.18051003076
7590,2020-08-02 13:30:00+00:00,11117.65,HOLD,0.0,10496.18051003076
7591,2021-09-19 01:00:00+00:00,47720.58,HOLD,0.0,10496.18051003076
7592,2020-09-07 20:30:00+00:00,10154.11,HOLD,0.0,10496.18051003076
7593,2021-01-11 17:30:00+00:00,32839.87,HOLD,0.0,10496.18051003076
7594,2021-12-13 09:00:00+00:00,48837.4,HOLD,0.0,10496.18051003076
7595,2022-12-18 02:00:00+00:00,16719.88,HOLD,0.0,10496.18051003076
7596,2022-09-23 20:00:00+00:00,18922.07,HOLD,0.0,10496.18051003076
7597,2022-12-03 00:30:00+00:00,17047.93,HOLD,0.0,10496.18051003076
7598,2020-02-20 23:30:00+00:00,9601.99,HOLD,0.0,10496.18051003076
7599,2020-08-19 16:00:00+00:00,11695.0,HOLD,0.0,10496.18051003076
7600,2023-09-05 05:30:00+00:00,25733.31,HOLD,0.0,10496.18051003076
7601,2022-10-21 23:00:00+00:00,19180.93,HOLD,0.0,10496.18051003076
7602,2020-04-18 16:30:00+00:00,7190.0,HOLD,0.0,10496.18051003076
7603,2022-08-25 19:30:00+00:00,21605.2,HOLD,0.0,10496.18051003076
7604,2022-12-02 23:00:00+00:00,17063.4,HOLD,0.0,10496.18051003076
7605,2022-05-08 21:00:00+00:00,34315.21,HOLD,0.0,10496.18051003076
7606,2023-05-26 10:30:00+00:00,26450.13,HOLD,0.0,10496.18051003076
7607,2022-03-23 01:00:00+00:00,42126.86,HOLD,0.0,10496.18051003076
7608,2020-07-28 04:00:00+00:00,10989.7,HOLD,0.0,10496.18051003076
7609,2022-08-12 08:00:00+00:00,23977.36,HOLD,0.0,10496.18051003076
7610,2021-06-28 17:00:00+00:00,34494.73,HOLD,0.0,10496.18051003076
7611,2021-09-08 08:30:00+00:00,45983.62,HOLD,0.0,10496.18051003076
7612,2021-08-18 16:00:00+00:00,45694.68,HOLD,0.0,10496.18051003076
7613,2022-09-18 07:00:00+00:00,20076.33,HOLD,0.0,10496.18051003076
7614,2020-07-21 00:00:00+00:00,9168.35,HOLD,0.0,10496.18051003076
7615,2023-06-15 15:30:00+00:00,24959.95,HOLD,0.0,10496.18051003076
7616,2022-05-12 14:30:00+00:00,29580.94,HOLD,0.0,10496.18051003076
7617,2023-09-10 15:00:00+00:00,25749.52,HOLD,0.0,10496.18051003076
7618,2022-01-07 09:30:00+00:00,42422.56,HOLD,0.0,10496.18051003076
7619,2022-07-06 22:00:00+00:00,20469.87,HOLD,0.0,10496.18051003076
7620,2022-10-15 13:00:00+00:00,19119.21,HOLD,0.0,10496.18051003076
7621,2022-10-28 15:30:00+00:00,20484.59,HOLD,0.0,10496.18051003076
7622,2022-03-08 18:30:00+00:00,38682.81,HOLD,0.0,10496.18051003076
7623,2022-04-30 06:30:00+00:00,38701.11,HOLD,0.0,10496.18051003076
7624,2020-03-23 09:00:00+00:00,5755.4,HOLD,0.0,10496.18051003076
7625,2021-07-25 11:30:00+00:00,34399.04,HOLD,0.0,10496.18051003076
7626,2022-04-24 05:00:00+00:00,39658.72,HOLD,0.0,10496.18051003076
7627,2021-01-27 18:30:00+00:00,29709.79,HOLD,0.0,10496.18051003076
7628,2020-10-07 18:00:00+00:00,10658.85,HOLD,0.0,10496.18051003076
7629,2023-06-29 05:30:00+00:00,30183.0,HOLD,0.0,10496.18051003076
7630,2023-02-25 01:00:00+00:00,23159.89,HOLD,0.0,10496.18051003076
7631,2023-05-09 00:30:00+00:00,27578.26,HOLD,0.0,10496.18051003076
7632,2020-01-29 09:30:00+00:00,9344.0,HOLD,0.0,10496.18051003076
7633,2023-07-19 16:00:00+00:00,29896.28,HOLD,0.0,10496.18051003076
7634,2020-11-02 02:00:00+00:00,13698.37,HOLD,0.0,10496.18051003076
7635,2023-08-09 04:30:00+00:00,29762.1,HOLD,0.0,10496.18051003076
7636,2021-03-28 00:00:00+00:00,55728.76,HOLD,0.0,10496.18051003076
7637,2020-10-03 10:00:00+00:00,10530.98,HOLD,0.0,10496.18051003076
7638,2022-07-06 14:30:00+00:00,20198.56,HOLD,0.0,10496.18051003076
7639,2022-02-23 15:00:00+00:00,38520.74,HOLD,0.0,10496.18051003076
7640,2023-03-22 19:00:00+00:00,27550.76,HOLD,0.0,10496.18051003076
7641,2022-04-11 18:30:00+00:00,40509.98,HOLD,0.0,10496.18051003076
7642,2022-04-14 20:00:00+00:00,39773.63,HOLD,0.0,10496.18051003076
7643,2021-12-13 08:30:00+00:00,49015.0,HOLD,0.0,10496.18051003076
7644,2022-10-03 14:00:00+00:00,19414.25,HOLD,0.0,10496.18051003076
7645,2023-01-25 18:30:00+00:00,22724.9,HOLD,0.0,10496.18051003076
7646,2021-12-31 13:30:00+00:00,47936.44,HOLD,0.0,10496.18051003076
7647,2023-07-17 08:00:00+00:00,30320.79,HOLD,0.0,10496.18051003076
7648,2021-03-26 21:00:00+00:00,54294.47,HOLD,0.0,10496.18051003076
7649,2022-06-24 10:30:00+00:00,20995.36,HOLD,0.0,10496.18051003076
7650,2021-09-10 04:30:00+00:00,46564.66,HOLD,0.0,10496.18051003076
7651,2023-08-28 14:30:00+00:00,26139.61,HOLD,0.0,10496.18051003076
7652,2023-03-24 17:30:00+00:00,27609.99,HOLD,0.0,10496.18051003076
7653,2023-06-11 12:00:00+00:00,25784.8,HOLD,0.0,10496.18051003076
7654,2023-08-26 11:30:00+00:00,26045.87,HOLD,0.0,10496.18051003076
7655,2023-07-21 17:30:00+00:00,29921.99,HOLD,0.0,10496.18051003076
7656,2021-06-28 00:30:00+00:00,34554.79,HOLD,0.0,10496.18051003076
7657,2023-06-28 04:00:00+00:00,30404.28,HOLD,0.0,10496.18051003076
7658,2020-03-02 23:00:00+00:00,8894.36,HOLD,0.0,10496.18051003076
7659,2022-01-30 17:30:00+00:00,37991.0,HOLD,0.0,10496.18051003076
7660,2022-03-09 16:00:00+00:00,42329.99,HOLD,0.0,10496.18051003076
7661,2021-02-05 06:00:00+00:00,37485.8,HOLD,0.0,10496.18051003076
7662,2020-08-25 01:30:00+00:00,11764.16,HOLD,0.0,10496.18051003076
7663,2023-02-08 16:30:00+00:00,22966.3,HOLD,0.0,10496.18051003076
7664,2023-06-23 09:00:00+00:00,29987.39,HOLD,0.0,10496.18051003076
7665,2020-10-20 00:30:00+00:00,11724.8,HOLD,0.0,10496.18051003076
7666,2021-09-11 03:00:00+00:00,45008.2,HOLD,0.0,10496.18051003076
7667,2022-07-17 00:30:00+00:00,21295.57,HOLD,0.0,10496.18051003076
7668,2021-05-26 19:30:00+00:00,38485.1,HOLD,0.0,10496.18051003076
7669,2023-07-31 03:30:00+00:00,29421.99,HOLD,0.0,10496.18051003076
7670,2021-12-08 09:00:00+00:00,50324.04,HOLD,0.0,10496.18051003076
7671,2020-03-03 04:00:00+00:00,8853.03,HOLD,0.0,10496.18051003076
7672,2020-09-21 12:00:00+00:00,10537.64,HOLD,0.0,10496.18051003076
7673,2022-06-29 01:30:00+00:00,20357.67,HOLD,0.0,10496.18051003076
7674,2022-04-20 02:00:00+00:00,41346.25,HOLD,0.0,10496.18051003076
7675,2021-06-23 09:30:00+00:00,33920.97,HOLD,0.0,10496.18051003076
7676,2021-02-16 22:00:00+00:00,48579.53,HOLD,0.0,10496.18051003076
7677,2022-03-25 22:30:00+00:00,44299.5,HOLD,0.0,10496.18051003076
7678,2021-10-22 09:30:00+00:00,63290.28,HOLD,0.0,10496.18051003076
7679,2021-03-20 20:30:00+00:00,58519.84,HOLD,0.0,10496.18051003076
7680,2021-04-09 09:30:00+00:00,57911.45,HOLD,0.0,10496.18051003076
7681,2021-01-16 05:30:00+00:00,35854.37,HOLD,0.0,10496.18051003076
7682,2023-02-27 03:30:00+00:00,23551.62,HOLD,0.0,10496.18051003076
7683,2022-04-02 04:30:00+00:00,46529.71,HOLD,0.0,10496.18051003076
7684,2021-10-21 04:00:00+00:00,64749.13,HOLD,0.0,10496.18051003076
7685,2022-11-25 23:30:00+00:00,16522.14,HOLD,0.0,10496.18051003076
7686,2021-05-14 13:30:00+00:00,50937.18,HOLD,0.0,10496.18051003076
7687,2021-12-28 10:00:00+00:00,49058.84,HOLD,0.0,10496.18051003076
7688,2020-02-25 22:30:00+00:00,9401.48,HOLD,0.0,10496.18051003076
7689,2021-04-25 00:00:00+00:00,50086.03,HOLD,0.0,10496.18051003076
7690,2020-08-18 15:30:00+00:00,11950.01,HOLD,0.0,10496.18051003076
7691,2021-07-25 12:30:00+00:00,34294.43,HOLD,0.0,10496.18051003076
7692,2021-06-11 00:00:00+00:00,36687.63,HOLD,0.0,10496.18051003076
7693,2022-09-21 00:30:00+00:00,18933.62,HOLD,0.0,10496.18051003076
7694,2022-09-08 19:30:00+00:00,19352.38,HOLD,0.0,10496.18051003076
7695,2021-02-18 07:30:00+00:00,51901.96,HOLD,0.0,10496.18051003076
7696,2020-01-18 19:00:00+00:00,8910.0,HOLD,0.0,10496.18051003076
7697,2020-03-05 10:30:00+00:00,9093.3,HOLD,0.0,10496.18051003076
7698,2020-05-02 16:30:00+00:00,8987.4,HOLD,0.0,10496.18051003076
7699,2020-04-11 05:30:00+00:00,6921.21,HOLD,0.0,10496.18051003076
7700,2023-09-09 01:30:00+00:00,25865.23,HOLD,0.0,10496.18051003076
7701,2021-09-26 16:00:00+00:00,43326.69,HOLD,0.0,10496.18051003076
7702,2020-07-01 00:00:00+00:00,9121.28,HOLD,0.0,10496.18051003076
7703,2020-08-27 19:00:00+00:00,11269.22,HOLD,0.0,10496.18051003076
7704,2021-08-19 12:00:00+00:00,44400.18,HOLD,0.0,10496.18051003076
7705,2022-02-07 05:30:00+00:00,42798.1,HOLD,0.0,10496.18051003076
7706,2022-02-13 00:00:00+00:00,42201.84,HOLD,0.0,10496.18051003076
7707,2020-07-27 05:00:00+00:00,10251.35,HOLD,0.0,10496.18051003076
7708,2022-02-13 05:30:00+00:00,42268.49,HOLD,0.0,10496.18051003076
7709,2022-01-23 02:00:00+00:00,35161.91,HOLD,0.0,10496.18051003076
7710,2021-06-04 10:00:00+00:00,36710.0,HOLD,0.0,10496.18051003076
7711,2022-05-15 04:00:00+00:00,29733.71,HOLD,0.0,10496.18051003076
7712,2021-05-29 10:30:00+00:00,35230.64,HOLD,0.0,10496.18051003076
7713,2022-06-17 18:00:00+00:00,20592.18,HOLD,0.0,10496.18051003076
7714,2022-03-30 18:00:00+00:00,47484.93,HOLD,0.0,10496.18051003076
7715,2023-05-16 06:30:00+00:00,27065.57,HOLD,0.0,10496.18051003076
7716,2023-05-03 20:00:00+00:00,28413.11,HOLD,0.0,10496.18051003076
7717,2021-04-11 06:00:00+00:00,59440.54,HOLD,0.0,10496.18051003076
7718,2023-04-17 01:30:00+00:00,29946.22,HOLD,0.0,10496.18051003076
7719,2023-07-13 15:00:00+00:00,30817.0,HOLD,0.0,10496.18051003076
7720,2022-05-04 07:00:00+00:00,38433.45,HOLD,0.0,10496.18051003076
7721,2023-03-04 09:00:00+00:00,22364.77,HOLD,0.0,10496.18051003076
7722,2021-06-07 10:00:00+00:00,36559.95,HOLD,0.0,10496.18051003076
7723,2023-04-08 11:00:00+00:00,28026.72,HOLD,0.0,10496.18051003076
7724,2021-09-23 17:30:00+00:00,44817.3,HOLD,0.0,10496.18051003076
7725,2022-05-01 06:30:00+00:00,37952.66,HOLD,0.0,10496.18051003076
7726,2021-04-28 18:00:00+00:00,54884.91,HOLD,0.0,10496.18051003076
7727,2020-09-29 18:30:00+00:00,10727.75,HOLD,0.0,10496.18051003076
7728,2020-02-07 19:00:00+00:00,9788.4,HOLD,0.0,10496.18051003076
7729,2020-05-17 00:00:00+00:00,9417.41,HOLD,0.0,10496.18051003076
7730,2023-07-04 01:00:00+00:00,31204.26,HOLD,0.0,10496.18051003076
7731,2020-03-31 02:00:00+00:00,6478.63,HOLD,0.0,10496.18051003076
7732,2023-01-27 04:30:00+00:00,22802.81,HOLD,0.0,10496.18051003076
7733,2020-04-01 20:30:00+00:00,6329.66,HOLD,0.0,10496.18051003076
7734,2021-05-31 12:00:00+00:00,36972.12,HOLD,0.0,10496.18051003076
7735,2022-06-18 01:00:00+00:00,20496.02,HOLD,0.0,10496.18051003076
7736,2021-09-22 17:30:00+00:00,43128.92,HOLD,0.0,10496.18051003076
7737,2023-06-01 04:30:00+00:00,26804.15,HOLD,0.0,10496.18051003076
7738,2021-09-01 11:00:00+00:00,47674.17,HOLD,0.0,10496.18051003076
7739,2020-12-15 04:30:00+00:00,19180.71,HOLD,0.0,10496.18051003076
7740,2022-07-07 02:30:00+00:00,20419.98,HOLD,0.0,10496.18051003076
7741,2020-06-08 03:00:00+00:00,9718.69,HOLD,0.0,10496.18051003076
7742,2021-06-09 11:00:00+00:00,34581.88,HOLD,0.0,10496.18051003076
7743,2022-12-26 19:00:00+00:00,16842.75,HOLD,0.0,10496.18051003076
7744,2023-03-30 05:00:00+00:00,28493.57,HOLD,0.0,10496.18051003076
7745,2023-04-21 13:30:00+00:00,28113.44,HOLD,0.0,10496.18051003076
7746,2020-07-04 05:00:00+00:00,9079.95,HOLD,0.0,10496.18051003076
7747,2020-03-28 06:00:00+00:00,6120.44,HOLD,0.0,10496.18051003076
7748,2020-07-26 08:30:00+00:00,9775.0,HOLD,0.0,10496.18051003076
7749,2021-07-21 16:30:00+00:00,32107.81,HOLD,0.0,10496.18051003076
7750,2021-03-29 23:00:00+00:00,57539.99,HOLD,0.0,10496.18051003076
7751,2021-01-20 12:30:00+00:00,34717.66,HOLD,0.0,10496.18051003076
7752,2020-04-16 01:30:00+00:00,6617.99,HOLD,0.0,10496.18051003076
7753,2021-01-12 17:30:00+00:00,35012.53,HOLD,0.0,10496.18051003076
7754,2022-01-26 06:30:00+00:00,37288.56,HOLD,0.0,10496.18051003076
7755,2021-06-07 17:00:00+00:00,35860.0,HOLD,0.0,10496.18051003076
7756,2021-10-07 22:00:00+00:00,53898.28,HOLD,0.0,10496.18051003076
7757,2023-04-05 14:30:00+00:00,28105.2,HOLD,0.0,10496.18051003076
7758,2021-10-04 02:00:00+00:00,47644.51,HOLD,0.0,10496.18051003076
7759,2020-06-26 22:00:00+00:00,9166.78,HOLD,0.0,10496.18051003076
7760,2022-12-22 22:00:00+00:00,16804.54,HOLD,0.0,10496.18051003076
7761,2023-04-08 06:00:00+00:00,28127.56,HOLD,0.0,10496.18051003076
7762,2022-11-14 06:30:00+00:00,16635.49,HOLD,0.0,10496.18051003076
7763,2020-02-17 11:30:00+00:00,9634.54,HOLD,0.0,10496.18051003076
7764,2021-04-20 01:30:00+00:00,54764.12,HOLD,0.0,10496.18051003076
7765,2021-05-08 03:30:00+00:00,58099.98,HOLD,0.0,10496.18051003076
7766,2022-10-16 23:30:00+00:00,19262.98,HOLD,0.0,10496.18051003076
7767,2020-02-25 05:00:00+00:00,9562.87,HOLD,0.0,10496.18051003076
7768,2021-04-06 11:30:00+00:00,58541.34,HOLD,0.0,10496.18051003076
7769,2020-07-17 14:30:00+00:00,9151.16,HOLD,0.0,10496.18051003076
7770,2022-11-15 04:30:00+00:00,16768.84,HOLD,0.0,10496.18051003076
